text_id,analysis_level,detected_item,feature_code,macro_category,path_2,path_3,path_4,path_5,taxis,raw_count,per_1000,word_count_text,word_count_source
gig_1005b,inter_sentential_v2,if,intersent_enh_caus_cond_positive,Enhancement,Causal-Conditional,Conditional,Positive,,,1,3.3222591362126246,301,parser_full_text
gig_1005b,inter_sentential_v2,then,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,3.3222591362126246,301,parser_full_text
gig_1005c,inter_sentential_v2,first,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.1598272138228944,463,parser_full_text
gig_1005c,inter_sentential_v2,if,intersent_enh_caus_cond_positive,Enhancement,Causal-Conditional,Conditional,Positive,,,5,10.79913606911447,463,parser_full_text
gig_1005c,inter_sentential_v2,then,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.1598272138228944,463,parser_full_text
gig_1006b,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,4.784688995215311,209,parser_full_text
gig_1006b,inter_sentential_v2,for example,intersent_elab_exemp,Elaboration,Exemplifying,,,,,1,4.784688995215311,209,parser_full_text
gig_1007a,inter_sentential_v2,if,intersent_enh_caus_cond_positive,Enhancement,Causal-Conditional,Conditional,Positive,,,1,5.208333333333333,192,parser_full_text
gig_1007a,inter_sentential_v2,if not,intersent_ext_var_alt,Extension,Variation,Alternative,,,,1,5.208333333333333,192,parser_full_text
gig_1007b,inter_sentential_v2,if,intersent_enh_caus_cond_positive,Enhancement,Causal-Conditional,Conditional,Positive,,,1,3.215434083601286,311,parser_full_text
gig_1007b,inter_sentential_v2,therefore,intersent_enh_caus_general,Enhancement,Causal-Conditional,General,,,,1,3.215434083601286,311,parser_full_text
gig_1009,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,5.050505050505051,198,parser_full_text
gig_1009,inter_sentential_v2,meaning,intersent_elab_appositive,Elaboration,Appositive,,,,,1,5.050505050505051,198,parser_full_text
gig_1009,inter_sentential_v2,therefore,intersent_enh_caus_general,Enhancement,Causal-Conditional,General,,,,1,5.050505050505051,198,parser_full_text
gig_100a,inter_sentential_v2,also,intersent_ext_add_positive,Extension,Addition,Positive,,,,1,3.4965034965034967,286,parser_full_text
gig_100a,inter_sentential_v2,but,intersent_ext_adv,Extension,Adversative,,,,,3,10.48951048951049,286,parser_full_text
gig_100b,inter_sentential_v2,just then,intersent_enh_spatio_temporal_simple_sim,Enhancement,Spatio-temporal,Simple,Simultaneous,,,1,3.215434083601286,311,parser_full_text
gig_1010a,inter_sentential_v2,although,intersent_ext_adv,Extension,Adversative,,,,,1,0.8984725965858041,1113,parser_full_text
gig_1010a,inter_sentential_v2,finally,intersent_enh_spatio_temporal_simple_concl,Enhancement,Spatio-temporal,Simple,Conclusive,,,2,1.7969451931716083,1113,parser_full_text
gig_1010a,inter_sentential_v2,for example,intersent_elab_exemp,Elaboration,Exemplifying,,,,,1,0.8984725965858041,1113,parser_full_text
gig_1010a,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,2,1.7969451931716083,1113,parser_full_text
gig_1010a,inter_sentential_v2,next,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,2,1.7969451931716083,1113,parser_full_text
gig_1010a,inter_sentential_v2,thus,intersent_enh_manner_means,Enhancement,Manner,Means,,,,2,1.7969451931716083,1113,parser_full_text
gig_1010b,inter_sentential_v2,for example,intersent_elab_exemp,Elaboration,Exemplifying,,,,,1,1.5360983102918586,651,parser_full_text
gig_1010b,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,1.5360983102918586,651,parser_full_text
gig_1010b,inter_sentential_v2,if,intersent_enh_caus_cond_positive,Enhancement,Causal-Conditional,Conditional,Positive,,,2,3.0721966205837172,651,parser_full_text
gig_1010b,inter_sentential_v2,on the other hand,intersent_ext_adv,Extension,Adversative,,,,,1,1.5360983102918586,651,parser_full_text
gig_1010b,inter_sentential_v2,using,intersent_enh_manner_means,Enhancement,Manner,Means,,,,1,1.5360983102918586,651,parser_full_text
gig_1010c,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,1.3605442176870748,735,parser_full_text
gig_1010c,inter_sentential_v2,thus,intersent_enh_manner_means,Enhancement,Manner,Means,,,,1,1.3605442176870748,735,parser_full_text
gig_1011,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,1.9646365422396854,509,parser_full_text
gig_1011,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,1.9646365422396854,509,parser_full_text
gig_1011,inter_sentential_v2,next,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,1.9646365422396854,509,parser_full_text
gig_1011,inter_sentential_v2,results,intersent_enh_caus_result,Enhancement,Causal-Conditional,Result,,,,1,1.9646365422396854,509,parser_full_text
gig_1011,inter_sentential_v2,then,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,2,3.929273084479371,509,parser_full_text
gig_1012,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.314814814814815,432,parser_full_text
gig_1012,inter_sentential_v2,if,intersent_enh_caus_cond_positive,Enhancement,Causal-Conditional,Conditional,Positive,,,6,13.888888888888888,432,parser_full_text
gig_1012,inter_sentential_v2,then,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.314814814814815,432,parser_full_text
gig_1012,inter_sentential_v2,using,intersent_enh_manner_means,Enhancement,Manner,Means,,,,1,2.314814814814815,432,parser_full_text
gig_1013,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,3.048780487804878,328,parser_full_text
gig_1013,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,3.048780487804878,328,parser_full_text
gig_1014a,inter_sentential_v2,but,intersent_ext_adv,Extension,Adversative,,,,,1,3.8610038610038613,259,parser_full_text
gig_1014a,inter_sentential_v2,further,intersent_ext_add_positive,Extension,Addition,Positive,,,,1,3.8610038610038613,259,parser_full_text
gig_1014b,inter_sentential_v2,if,intersent_enh_caus_cond_positive,Enhancement,Causal-Conditional,Conditional,Positive,,,3,10.79136690647482,278,parser_full_text
gig_1014b,inter_sentential_v2,the next day,intersent_enh_spatio_temporal_complex_specific,Enhancement,Spatio-temporal,Complex,Specific,,,1,3.5971223021582737,278,parser_full_text
gig_1014b,inter_sentential_v2,then,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,2,7.194244604316547,278,parser_full_text
gig_1014c,inter_sentential_v2,or,intersent_ext_var_alt,Extension,Variation,Alternative,,,,1,2.638522427440633,379,parser_full_text
gig_1015a,inter_sentential_v2,although,intersent_ext_adv,Extension,Adversative,,,,,1,0.9606147934678194,1041,parser_full_text
gig_1015a,inter_sentential_v2,finally,intersent_enh_spatio_temporal_simple_concl,Enhancement,Spatio-temporal,Simple,Conclusive,,,1,0.9606147934678194,1041,parser_full_text
gig_1015a,inter_sentential_v2,for example,intersent_elab_exemp,Elaboration,Exemplifying,,,,,1,0.9606147934678194,1041,parser_full_text
gig_1015a,inter_sentential_v2,furthermore,intersent_ext_add_positive,Extension,Addition,Positive,,,,2,1.9212295869356388,1041,parser_full_text
gig_1015a,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,0.9606147934678194,1041,parser_full_text
gig_1015a,inter_sentential_v2,in addition,intersent_ext_add_positive,Extension,Addition,Positive,,,,1,0.9606147934678194,1041,parser_full_text
gig_1015a,inter_sentential_v2,in conclusion,intersent_elab_clar_sum,Elaboration,Clarifying,Summative,,,,1,0.9606147934678194,1041,parser_full_text
gig_1015a,inter_sentential_v2,instead,intersent_ext_var_repl,Extension,Variation,Replacive,,,,1,0.9606147934678194,1041,parser_full_text
gig_1015b,inter_sentential_v2,furthermore,intersent_ext_add_positive,Extension,Addition,Positive,,,,1,1.288659793814433,776,parser_full_text
gig_1015b,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,2,2.577319587628866,776,parser_full_text
gig_1015b,inter_sentential_v2,on the other hand,intersent_ext_adv,Extension,Adversative,,,,,1,1.288659793814433,776,parser_full_text
gig_1015c,inter_sentential_v2,finally,intersent_enh_spatio_temporal_simple_concl,Enhancement,Spatio-temporal,Simple,Conclusive,,,1,1.9607843137254901,510,parser_full_text
gig_1015c,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,1.9607843137254901,510,parser_full_text
gig_1015c,inter_sentential_v2,throughout,intersent_enh_spatio_temporal_complex_durative,Enhancement,Spatio-temporal,Complex,Durative,,,1,1.9607843137254901,510,parser_full_text
gig_1015d,inter_sentential_v2,furthermore,intersent_ext_add_positive,Extension,Addition,Positive,,,,2,2.079002079002079,962,parser_full_text
gig_1015d,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,2,2.079002079002079,962,parser_full_text
gig_1015d,inter_sentential_v2,throughout,intersent_enh_spatio_temporal_complex_durative,Enhancement,Spatio-temporal,Complex,Durative,,,1,1.0395010395010396,962,parser_full_text
gig_1015e,inter_sentential_v2,finally,intersent_enh_spatio_temporal_simple_concl,Enhancement,Spatio-temporal,Simple,Conclusive,,,1,1.5432098765432098,648,parser_full_text
gig_1015e,inter_sentential_v2,furthermore,intersent_ext_add_positive,Extension,Addition,Positive,,,,1,1.5432098765432098,648,parser_full_text
gig_1015e,inter_sentential_v2,in addition,intersent_ext_add_positive,Extension,Addition,Positive,,,,2,3.0864197530864197,648,parser_full_text
gig_1015f,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,3.6363636363636362,275,parser_full_text
gig_1015f,inter_sentential_v2,on the other hand,intersent_ext_adv,Extension,Adversative,,,,,1,3.6363636363636362,275,parser_full_text
gig_1015g,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,2.293577981651376,436,parser_full_text
gig_1015g,inter_sentential_v2,that is,intersent_elab_appositive,Elaboration,Appositive,,,,,1,2.293577981651376,436,parser_full_text
gig_1015g,inter_sentential_v2,therefore,intersent_enh_caus_general,Enhancement,Causal-Conditional,General,,,,1,2.293577981651376,436,parser_full_text
gig_1015h,inter_sentential_v2,finally,intersent_enh_spatio_temporal_simple_concl,Enhancement,Spatio-temporal,Simple,Conclusive,,,1,2.150537634408602,465,parser_full_text
gig_1015h,inter_sentential_v2,for example,intersent_elab_exemp,Elaboration,Exemplifying,,,,,1,2.150537634408602,465,parser_full_text
gig_1015h,inter_sentential_v2,later,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.150537634408602,465,parser_full_text
gig_1015i,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,2,3.527336860670194,567,parser_full_text
gig_1015j,inter_sentential_v2,furthermore,intersent_ext_add_positive,Extension,Addition,Positive,,,,1,2.2026431718061676,454,parser_full_text
gig_1015k,inter_sentential_v2,after all,intersent_elab_clar_sum,Elaboration,Clarifying,Summative,,,,1,1.7271157167530224,579,parser_full_text
gig_1015k,inter_sentential_v2,although,intersent_ext_adv,Extension,Adversative,,,,,2,3.454231433506045,579,parser_full_text
gig_1015k,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,1.7271157167530224,579,parser_full_text
gig_1015k,inter_sentential_v2,meanwhile,intersent_enh_spatio_temporal_simple_sim,Enhancement,Spatio-temporal,Simple,Simultaneous,,,1,1.7271157167530224,579,parser_full_text
gig_1015l,inter_sentential_v2,in addition,intersent_ext_add_positive,Extension,Addition,Positive,,,,1,3.3112582781456954,302,parser_full_text
gig_1015m,inter_sentential_v2,for example,intersent_elab_exemp,Elaboration,Exemplifying,,,,,1,1.890359168241966,529,parser_full_text
gig_1015m,inter_sentential_v2,furthermore,intersent_ext_add_positive,Extension,Addition,Positive,,,,1,1.890359168241966,529,parser_full_text
gig_1015m,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,1.890359168241966,529,parser_full_text
gig_1015m,inter_sentential_v2,in addition,intersent_ext_add_positive,Extension,Addition,Positive,,,,1,1.890359168241966,529,parser_full_text
gig_1015m,inter_sentential_v2,on the other hand,intersent_ext_adv,Extension,Adversative,,,,,1,1.890359168241966,529,parser_full_text
gig_1015m,inter_sentential_v2,whilst,intersent_ext_adv,Extension,Adversative,,,,,1,1.890359168241966,529,parser_full_text
gig_1015n,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.4752475247524752,404,parser_full_text
gig_1015n,inter_sentential_v2,finally,intersent_enh_spatio_temporal_simple_concl,Enhancement,Spatio-temporal,Simple,Conclusive,,,1,2.4752475247524752,404,parser_full_text
gig_1015n,inter_sentential_v2,throughout,intersent_enh_spatio_temporal_complex_durative,Enhancement,Spatio-temporal,Complex,Durative,,,1,2.4752475247524752,404,parser_full_text
gig_1015o,inter_sentential_v2,although,intersent_ext_adv,Extension,Adversative,,,,,1,1.5151515151515151,660,parser_full_text
gig_1015o,inter_sentential_v2,finally,intersent_enh_spatio_temporal_simple_concl,Enhancement,Spatio-temporal,Simple,Conclusive,,,1,1.5151515151515151,660,parser_full_text
gig_1015o,inter_sentential_v2,for example,intersent_elab_exemp,Elaboration,Exemplifying,,,,,1,1.5151515151515151,660,parser_full_text
gig_1015o,inter_sentential_v2,furthermore,intersent_ext_add_positive,Extension,Addition,Positive,,,,1,1.5151515151515151,660,parser_full_text
gig_1015o,inter_sentential_v2,in addition,intersent_ext_add_positive,Extension,Addition,Positive,,,,1,1.5151515151515151,660,parser_full_text
gig_1015o,inter_sentential_v2,in conclusion,intersent_elab_clar_sum,Elaboration,Clarifying,Summative,,,,1,1.5151515151515151,660,parser_full_text
gig_1015o,inter_sentential_v2,on the other hand,intersent_ext_adv,Extension,Adversative,,,,,1,1.5151515151515151,660,parser_full_text
gig_1015p,inter_sentential_v2,for example,intersent_elab_exemp,Elaboration,Exemplifying,,,,,1,3.787878787878788,264,parser_full_text
gig_1015p,inter_sentential_v2,later,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,3.787878787878788,264,parser_full_text
gig_1015p,inter_sentential_v2,throughout,intersent_enh_spatio_temporal_complex_durative,Enhancement,Spatio-temporal,Complex,Durative,,,1,3.787878787878788,264,parser_full_text
gig_1015q,inter_sentential_v2,later,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,1.5313935681470139,653,parser_full_text
gig_1015q,inter_sentential_v2,on the other hand,intersent_ext_adv,Extension,Adversative,,,,,1,1.5313935681470139,653,parser_full_text
gig_1016a,inter_sentential_v2,after all,intersent_elab_clar_sum,Elaboration,Clarifying,Summative,,,,1,2.785515320334262,359,parser_full_text
gig_1016a,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,2.785515320334262,359,parser_full_text
gig_1016b,inter_sentential_v2,due to,intersent_enh_caus_reason,Enhancement,Causal-Conditional,Reason,,,,1,2.785515320334262,359,parser_full_text
gig_1016c,inter_sentential_v2,whatever,intersent_elab_clar_dismissive,Elaboration,Clarifying,Dismissive,,,,1,6.802721088435374,147,parser_full_text
gig_1016d,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,2.865329512893983,349,parser_full_text
gig_1016d,inter_sentential_v2,whereas,intersent_ext_adv,Extension,Adversative,,,,,1,2.865329512893983,349,parser_full_text
gig_1017a,inter_sentential_v2,even though,intersent_ext_adv,Extension,Adversative,,,,,1,3.2679738562091503,306,parser_full_text
gig_1017a,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,3.2679738562091503,306,parser_full_text
gig_1017b,inter_sentential_v2,but,intersent_ext_adv,Extension,Adversative,,,,,1,1.7921146953405018,558,parser_full_text
gig_1017b,inter_sentential_v2,later,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,1.7921146953405018,558,parser_full_text
gig_1017b,inter_sentential_v2,through,intersent_enh_manner_means,Enhancement,Manner,Means,,,,1,1.7921146953405018,558,parser_full_text
gig_1017c,inter_sentential_v2,but,intersent_ext_adv,Extension,Adversative,,,,,1,2.7624309392265194,362,parser_full_text
gig_1017f,inter_sentential_v2,because,intersent_enh_caus_reason,Enhancement,Causal-Conditional,Reason,,,,1,3.278688524590164,305,parser_full_text
gig_1017f,inter_sentential_v2,nevertheless,intersent_ext_adv,Extension,Adversative,,,,,1,3.278688524590164,305,parser_full_text
gig_1017f,inter_sentential_v2,so,intersent_enh_caus_general,Enhancement,Causal-Conditional,General,,,,1,3.278688524590164,305,parser_full_text
gig_1017f,inter_sentential_v2,that is,intersent_elab_appositive,Elaboration,Appositive,,,,,1,3.278688524590164,305,parser_full_text
gig_1017f,inter_sentential_v2,then,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,3.278688524590164,305,parser_full_text
gig_1017g,inter_sentential_v2,ultimately,intersent_elab_clar_sum,Elaboration,Clarifying,Summative,,,,1,1.8018018018018018,555,parser_full_text
gig_1017h,inter_sentential_v2,despite,intersent_enh_caus_conc,Enhancement,Causal-Conditional,Concessive,,,,1,1.8281535648994516,547,parser_full_text
gig_1017h,inter_sentential_v2,for example,intersent_elab_exemp,Elaboration,Exemplifying,,,,,1,1.8281535648994516,547,parser_full_text
gig_1017h,inter_sentential_v2,moreover,intersent_ext_add_positive,Extension,Addition,Positive,,,,1,1.8281535648994516,547,parser_full_text
gig_1017h,inter_sentential_v2,not once,intersent_ext_add_negative,Extension,Addition,Negative,,,,1,1.8281535648994516,547,parser_full_text
gig_1017h,inter_sentential_v2,through,intersent_enh_manner_means,Enhancement,Manner,Means,,,,1,1.8281535648994516,547,parser_full_text
gig_1017i,inter_sentential_v2,on the other hand,intersent_ext_adv,Extension,Adversative,,,,,1,1.7857142857142856,560,parser_full_text
gig_1017j,inter_sentential_v2,but,intersent_ext_adv,Extension,Adversative,,,,,2,5.128205128205129,390,parser_full_text
gig_1017j,inter_sentential_v2,furthermore,intersent_ext_add_positive,Extension,Addition,Positive,,,,1,2.5641025641025643,390,parser_full_text
gig_1017k,inter_sentential_v2,because,intersent_enh_caus_reason,Enhancement,Causal-Conditional,Reason,,,,1,1.594896331738437,627,parser_full_text
gig_1017k,inter_sentential_v2,earlier,intersent_enh_spatio_temporal_simple_preceding,Enhancement,Spatio-temporal,Simple,Preceding,,,1,1.594896331738437,627,parser_full_text
gig_1017k,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,1.594896331738437,627,parser_full_text
gig_1017m,inter_sentential_v2,again,intersent_enh_spatio_temporal_complex_repetitive,Enhancement,Spatio-temporal,Complex,Repetitive,,,1,3.5460992907801416,282,parser_full_text
gig_1017n,inter_sentential_v2,but,intersent_ext_adv,Extension,Adversative,,,,,1,1.779359430604982,562,parser_full_text
gig_1017n,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,1.779359430604982,562,parser_full_text
gig_1017n,inter_sentential_v2,in other words,intersent_elab_appositive,Elaboration,Appositive,,,,,1,1.779359430604982,562,parser_full_text
gig_1017o,inter_sentential_v2,consequently,intersent_enh_caus_general,Enhancement,Causal-Conditional,General,,,,1,2.1141649048625792,473,parser_full_text
gig_1017o,inter_sentential_v2,for example,intersent_elab_exemp,Elaboration,Exemplifying,,,,,1,2.1141649048625792,473,parser_full_text
gig_1017o,inter_sentential_v2,therefore,intersent_enh_caus_general,Enhancement,Causal-Conditional,General,,,,1,2.1141649048625792,473,parser_full_text
gig_1017p,inter_sentential_v2,ultimately,intersent_elab_clar_sum,Elaboration,Clarifying,Summative,,,,1,3.401360544217687,294,parser_full_text
gig_1017q,inter_sentential_v2,furthermore,intersent_ext_add_positive,Extension,Addition,Positive,,,,1,2.6525198938992043,377,parser_full_text
gig_1017q,inter_sentential_v2,lastly,intersent_enh_spatio_temporal_simple_concl,Enhancement,Spatio-temporal,Simple,Conclusive,,,1,2.6525198938992043,377,parser_full_text
gig_1017t,inter_sentential_v2,but,intersent_ext_adv,Extension,Adversative,,,,,1,2.3923444976076556,418,parser_full_text
gig_1017u,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,3.6900369003690034,271,parser_full_text
gig_1018a,inter_sentential_v2,also,intersent_ext_add_positive,Extension,Addition,Positive,,,,2,3.7383177570093458,535,parser_full_text
gig_1018a,inter_sentential_v2,for example,intersent_elab_exemp,Elaboration,Exemplifying,,,,,1,1.8691588785046729,535,parser_full_text
gig_1018b,inter_sentential_v2,instead,intersent_ext_var_repl,Extension,Variation,Replacive,,,,1,2.881844380403458,347,parser_full_text
gig_1018c,inter_sentential_v2,all in all,intersent_elab_clar_sum,Elaboration,Clarifying,Summative,,,,1,2.1739130434782608,460,parser_full_text
gig_1018c,inter_sentential_v2,if,intersent_enh_caus_cond_positive,Enhancement,Causal-Conditional,Conditional,Positive,,,1,2.1739130434782608,460,parser_full_text
gig_1018c,inter_sentential_v2,in reality,intersent_elab_clar_verif,Elaboration,Clarifying,Verificative,,,,1,2.1739130434782608,460,parser_full_text
gig_1018c,inter_sentential_v2,so,intersent_enh_caus_general,Enhancement,Causal-Conditional,General,,,,1,2.1739130434782608,460,parser_full_text
gig_1018d,inter_sentential_v2,after,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,3.278688524590164,305,parser_full_text
gig_1018d,inter_sentential_v2,then,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,3.278688524590164,305,parser_full_text
gig_1018e,inter_sentential_v2,also,intersent_ext_add_positive,Extension,Addition,Positive,,,,3,6.122448979591836,490,parser_full_text
gig_1018e,inter_sentential_v2,due to,intersent_enh_caus_reason,Enhancement,Causal-Conditional,Reason,,,,1,2.0408163265306123,490,parser_full_text
gig_1018e,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,3,6.122448979591836,490,parser_full_text
gig_1018e,inter_sentential_v2,in conclusion,intersent_elab_clar_sum,Elaboration,Clarifying,Summative,,,,1,2.0408163265306123,490,parser_full_text
gig_1019a,inter_sentential_v2,also,intersent_ext_add_positive,Extension,Addition,Positive,,,,3,6.0,500,parser_full_text
gig_1019a,inter_sentential_v2,due to,intersent_enh_caus_reason,Enhancement,Causal-Conditional,Reason,,,,1,2.0,500,parser_full_text
gig_1019a,inter_sentential_v2,instead,intersent_ext_var_repl,Extension,Variation,Replacive,,,,1,2.0,500,parser_full_text
gig_1019a,inter_sentential_v2,moreover,intersent_ext_add_positive,Extension,Addition,Positive,,,,1,2.0,500,parser_full_text
gig_1019a,inter_sentential_v2,so,intersent_enh_caus_general,Enhancement,Causal-Conditional,General,,,,1,2.0,500,parser_full_text
gig_1019b,inter_sentential_v2,also,intersent_ext_add_positive,Extension,Addition,Positive,,,,1,2.5906735751295336,386,parser_full_text
gig_1019b,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,2.5906735751295336,386,parser_full_text
gig_1019b,inter_sentential_v2,in addition,intersent_ext_add_positive,Extension,Addition,Positive,,,,1,2.5906735751295336,386,parser_full_text
gig_1019b,inter_sentential_v2,yet,intersent_ext_adv,Extension,Adversative,,,,,1,2.5906735751295336,386,parser_full_text
gig_1019d,inter_sentential_v2,again,intersent_enh_spatio_temporal_complex_repetitive,Enhancement,Spatio-temporal,Complex,Repetitive,,,1,1.392757660167131,718,parser_full_text
gig_1019d,inter_sentential_v2,however,intersent_ext_adv,Extension,Adversative,,,,,1,1.392757660167131,718,parser_full_text
gig_1019d,inter_sentential_v2,later,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,1.392757660167131,718,parser_full_text
gig_1019d,inter_sentential_v2,throughout,intersent_enh_spatio_temporal_complex_durative,Enhancement,Spatio-temporal,Complex,Durative,,,2,2.785515320334262,718,parser_full_text
gig_1019d,inter_sentential_v2,to conclude,intersent_enh_spatio_temporal_simple_concl,Enhancement,Spatio-temporal,Simple,Conclusive,,,1,1.392757660167131,718,parser_full_text
gig_1019e,inter_sentential_v2,also,intersent_ext_add_positive,Extension,Addition,Positive,,,,1,2.08768267223382,479,parser_full_text
gig_1019e,inter_sentential_v2,but,intersent_ext_adv,Extension,Adversative,,,,,1,2.08768267223382,479,parser_full_text
gig_1019e,inter_sentential_v2,later,intersent_enh_spatio_temporal_simple_following,Enhancement,Spatio-temporal,Simple,Following,,,1,2.08768267223382,479,parser_full_text
gig_1019e,inter_sentential_v2,or,intersent_ext_var_alt,Extension,Variation,Alternative,,,,1,2.08768267223382,479,parser_full_text
